State,Department,Website,District,Block
Telangana,Animal Husbadry & Veterinary Department(AVH).Eturunagaram,RTI_telangana,.Eturunagaram,NA
Telangana,Animal Husbadry & Veterinary Department(AVH).Jangaon,RTI_telangana,Jangaon,NA
Telangana,Animal Husbadry & Veterinary Department(AVH).KAMAREDDY,RTI_telangana,Kamareddy,NA
Telangana,Animal Husbadry & Veterinary Department(AVH).Kodakandla,RTI_telangana,.Kodakandla,NA
Telangana,Animal Husbadry & Veterinary Department(AVH).Muluggu,RTI_telangana,.Muluggu,NA
Telangana,Animal Husbadry & Veterinary Department(AVH).Narsampet,RTI_telangana,.Narsampet,NA
Telangana,Animal Husbadry & Veterinary Department(AVH).Sathupalli,RTI_telangana,.Sathupalli,NA
Telangana,Animal Husbadry & Veterinary Department(AVH).Thimmampet,RTI_telangana,.Thimmampet,NA
Telangana,Animal Husbadry & Veterinary Department(AVH).Venkatapuram,RTI_telangana,.Venkatapuram,NA
Telangana,Animal Husbadry & Veterinary Department(AVH).Wardhannapet,RTI_telangana,.Wardhannapet,NA
Telangana,Animal Husbadry & Veterinary Department(AVH).YELLAREDDY,RTI_telangana,.YELLAREDDY,NA
Telangana,Animal Husbadry & Veterinary Department(AVH)Asifabad,RTI_telangana,Asifabad,NA
Telangana,Animal Husbadry & Veterinary Department(AVH)Wankidi,RTI_telangana,Wankidi,NA
Telangana,Animal Husbadry & Veterinary Department(DCBF) Godgarpally,RTI_telangana,Godgarpally,NA
Telangana,Animal Husbadry & Veterinary Department(DV&AHO) Mahabubabad,RTI_telangana,Mahabubabad,NA
Telangana,"Animal Husbadry & Veterinary Department(DV&AHO), Peddapally",RTI_telangana,Peddapally,NA
Telangana,Animal Husbadry & Veterinary Department(DVH) Adilabad,RTI_telangana,Adilabad,NA
Telangana,Animal Husbadry & Veterinary Department(DVH) Mahabubnagar,RTI_telangana,Mahabubnagar,NA
Telangana,Animal Husbadry & Veterinary Department(DVH) Sangareddy,RTI_telangana,Sangareddy,NA
Telangana,"Animal Husbadry & Veterinary Department(DVH), Karimnagar",RTI_telangana,Karimnagar,NA
Telangana,"Animal Husbadry & Veterinary Department(DVH), Nizamabad",RTI_telangana,Nizamabad,NA
Telangana,"Animal Husbadry & Veterinary Department(DVH),Khammam",RTI_telangana,Khammam,NA
Telangana,Animal Husbadry & Veterinary Department(ISDP) Mahabubnagar,RTI_telangana,Mahabubnagar,NA
Telangana,Animal Husbadry & Veterinary Department(ISDP) Sangareddy,RTI_telangana,Sangareddy,NA
Telangana,"Animal Husbadry & Veterinary Department(PVC) ,choppadandi",RTI_telangana,choppadandi,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Abdullapurmet,RTI_telangana,Abdullapurmet,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Addakal,RTI_telangana,Addakal,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) AIZA,RTI_telangana,AIZA,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Akunoor,RTI_telangana,Akunoor,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Akupamula,RTI_telangana,Akupamula,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Alladurg,RTI_telangana,Alladurg,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Allipur,RTI_telangana,Allipur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Aloor,RTI_telangana,Aloor,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) ALOOR,RTI_telangana,ALOOR,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Amangal,RTI_telangana,Amangal,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Amarchintha,RTI_telangana,Amarchintha,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Ambaripet,RTI_telangana,Ambaripet,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Amdapur,RTI_telangana,Amdapur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Anajipur,RTI_telangana,Anajipur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) ANANTHAPURAM,RTI_telangana,ANANTHAPURAM,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Ankilla,RTI_telangana,Ankilla,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Apparala,RTI_telangana,Apparala,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Argul,RTI_telangana,Argul,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Arnakonda,RTI_telangana,Arnakonda,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Arutla,RTI_telangana,Arutla,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Aswapuram,RTI_telangana,Aswapuram,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Athmakur,RTI_telangana,Athmakur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) ATHMAKUR (S,RTI_telangana,ATHMAKUR (S,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Atmakur,RTI_telangana,Atmakur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Azamnagar,RTI_telangana,Azamnagar,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) B.D.Pally,RTI_telangana,B.D.Pally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bairanpally,RTI_telangana,Bairanpally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Balanagar,RTI_telangana,Balanagar,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Balapala,RTI_telangana,Balapala,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Balemla,RTI_telangana,Balemla,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Balsurkonda,RTI_telangana,Balsurkonda,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bandameedipally,RTI_telangana,Bandameedipally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bantaram,RTI_telangana,Bantaram,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Basar,RTI_telangana,Basar,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bayyaram,RTI_telangana,Bayyaram,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bazarhathnoor,RTI_telangana,Bazarhathnoor,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Beernandi,RTI_telangana,Beernandi,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bejjanki,RTI_telangana,Bejjanki,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bejjur,RTI_telangana,Bejjur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bela,RTI_telangana,Bela,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bellampally,RTI_telangana,Bellampally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bhainsa,RTI_telangana,Bhainsa,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bhanoor,RTI_telangana,Bhanoor,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bhoompally,RTI_telangana,Bhoompally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bhoothpur,RTI_telangana,Bhoothpur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bhosi,RTI_telangana,Bhosi,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bhupalpally,RTI_telangana,Jayashankar Bhupalapally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bodu,RTI_telangana,Bodu,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bommaraspet,RTI_telangana,Bommaraspet,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Borancha,RTI_telangana,Borancha,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Bowenpally,RTI_telangana,Bowenpally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Buneedu,RTI_telangana,Buneedu,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) CC Kunta,RTI_telangana,CC Kunta,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chalki,RTI_telangana,Chalki,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Challagarige,RTI_telangana,Challagarige,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Challasamudram,RTI_telangana,Challasamudram,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chandrugonda,RTI_telangana,Chandrugonda,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chegunta,RTI_telangana,Chegunta,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chelpur,RTI_telangana,Chelpur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chengole,RTI_telangana,Chengole,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chepyal,RTI_telangana,Chepyal,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chilkur,RTI_telangana,Chilkur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chinagunta Pally,RTI_telangana,Chinagunta Pally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) ChincholiM,RTI_telangana,ChincholiM,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chinna Kodur,RTI_telangana,Chinna Kodur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chinnaporla,RTI_telangana,Chinnaporla,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chintamadaka,RTI_telangana,Chintamadaka,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chiragpally,RTI_telangana,Chiragpally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) CHIRRAKUNTA,RTI_telangana,CHIRRAKUNTA,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chitkul,RTI_telangana,Chitkul,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chittapur,RTI_telangana,Chittapur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chityal,RTI_telangana,Chityal,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Choutapally,RTI_telangana,Choutapally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Choutkur,RTI_telangana,Choutkur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chowdariguda,RTI_telangana,Chowdariguda,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Chowlamaddi,RTI_telangana,Chowlamaddi,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Dabba,RTI_telangana,Dabba,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Dahegaon,RTI_telangana,Dahegaon,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Damargidda,RTI_telangana,Damargidda,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Dammapeta,RTI_telangana,Dammapeta,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Devarkadra,RTI_telangana,Devarkadra,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Devnoor,RTI_telangana,Devnoor,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Dhanwada,RTI_telangana,Dhanwada,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Dharmapuri,RTI_telangana,Dharmapuri,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) DHARMAVARAM,RTI_telangana,DHARMAVARAM,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) DHAROOR,RTI_telangana,DHAROOR,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Dharoor,RTI_telangana,Dharoor,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Digwal,RTI_telangana,Digwal,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Dilawarpur,RTI_telangana,Dilawarpur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Doma,RTI_telangana,Doma,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Dondapahad,RTI_telangana,Dondapahad,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Doswada,RTI_telangana,Doswada,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Doultabad,RTI_telangana,Doultabad,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Doulthabad,RTI_telangana,Doulthabad,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) DT Pally,RTI_telangana,DT Pally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Dubbacharla,RTI_telangana,Dubbacharla,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Duddeda,RTI_telangana,Duddeda,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Dummugudem,RTI_telangana,Dummugudem,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Echoda,RTI_telangana,Echoda,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Edbid,RTI_telangana,Edbid,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Edula,RTI_telangana,Edula,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Elegaon,RTI_telangana,Elegaon,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Eliminedu,RTI_telangana,Eliminedu,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Elkathurthy,RTI_telangana,Elkathurthy,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Ensanpally,RTI_telangana,Ensanpally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gajulapet,RTI_telangana,Gajulapet,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gandeed,RTI_telangana,Gandeed,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gangadhara,RTI_telangana,Gangadhara,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Garidepally,RTI_telangana,Garidepally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Garshakurthy,RTI_telangana,Garshakurthy,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gattulppala Pally,RTI_telangana,Gattulppala Pally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Ghanpur,RTI_telangana,Ghanpur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) GHATTU,RTI_telangana,GHATTU,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gimma,RTI_telangana,Gimma,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) GINNEDHARI,RTI_telangana,GINNEDHARI,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Godhur,RTI_telangana,Godhur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gokafaslwada,RTI_telangana,Gokafaslwada,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gollapally,RTI_telangana,Gollapally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gomaram,RTI_telangana,Gomaram,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gongloor,RTI_telangana,Gongloor,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gopalpet,RTI_telangana,Gopalpet,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gopalpur,RTI_telangana,Gopalpur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gorentla,RTI_telangana,Gorentla,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gottigakurd,RTI_telangana,Gottigakurd,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gudihathnoor,RTI_telangana,Gudihathnoor,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gummadidala,RTI_telangana,Gummadidala,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gundala,RTI_telangana,Gundala,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Gundampally,RTI_telangana,Gundampally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Hathnoora,RTI_telangana,Hathnoora,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Haveli Ganpur,RTI_telangana,Haveli Ganpur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Hayathnagar,RTI_telangana,Hayathnagar,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Hindhupur,RTI_telangana,Hindhupur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Hunwada,RTI_telangana,Hunwada,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Husnabad,RTI_telangana,Husnabad,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Hyderguda,RTI_telangana,Hyderguda,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Ibrahimpatnam,RTI_telangana,Ibrahimpatnam,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Indervelly,RTI_telangana,Indervelly,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Indhani,RTI_telangana,Indhani,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Indurthi,RTI_telangana,Indurthi,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Irvin,RTI_telangana,Irvin,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Ismailkhanpet,RTI_telangana,Ismailkhanpet,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) ITIKYALA,RTI_telangana,ITIKYALA,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Itkepally,RTI_telangana,Itkepally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) ITYAL,RTI_telangana,ITYAL,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Jagdevpur,RTI_telangana,Jagdevpur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Jainath,RTI_telangana,Jainath,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Jaklair,RTI_telangana,Jaklair,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) JALLAPUR,RTI_telangana,JALLAPUR,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Jankapur,RTI_telangana,Jankapur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Jannaram,RTI_telangana,Jannaram,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Janpahad,RTI_telangana,Janpahad,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Jeerlapally,RTI_telangana,Jeerlapally,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Jherasangam,RTI_telangana,Jherasangam,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Jinnaram,RTI_telangana,Jinnaram,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) julurupadu,RTI_telangana,julurupadu,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kadthal,RTI_telangana,Kadthal,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kagazmadnur,RTI_telangana,Kagazmadnur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) KAGHAZNAGAR,RTI_telangana,KAGHAZNAGAR,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) KAKARLA,RTI_telangana,KAKARLA,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kaleshwaram,RTI_telangana,Kaleshwaram,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kalhair,RTI_telangana,Kalhair,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kalkoda,RTI_telangana,Kalkoda,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kalleda,RTI_telangana,Kalleda,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kallur,RTI_telangana,Kallur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) KALMALCHERUVU,RTI_telangana,KALMALCHERUVU,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kalwarala,RTI_telangana,Kalwarala,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kamalapur,RTI_telangana,Kamalapur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kandoor,RTI_telangana,Kandoor,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kandukur,RTI_telangana,Kandukur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kangti,RTI_telangana,Kangti,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kankal,RTI_telangana,Kankal,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kankamamidi,RTI_telangana,Kankamamidi,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kankapur,RTI_telangana,Kankapur,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kapugallu,RTI_telangana,Kapugallu,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Karakagudem,RTI_telangana,Karakagudem,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Karanji T,RTI_telangana,Karanji T,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Karasgutti,RTI_telangana,Karasgutti,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Karni,RTI_telangana,Karni,NA
Telangana,Animal Husbadry & Veterinary Department(PVC) Kataram,RTI_telangana,Kataram,NA
